conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.76137E+18,Sat Feb 24 12:51:07 +0000 2024,10465,Ini sampenyan? @gibran_tweet lah ktnya di debat cawapres lalu konsisten go green. Itu plastik ditangan? Tp udah bener ini sesuai warna aslinya... Kayak contoh hokage sebelumnya.. Berpikir A Bicara B Lakukan C salahkan D. Ini pasti salah yg titip pegang gelas https://t.co/DfxJ4O6ZW5,1.76137E+18,https://pbs.twimg.com/media/GHGniQcacAAFvXR.jpg,,in,,95,459,2918,https://x.com/LexWu_13/status/1761373190356611544,1.39517E+18,LexWu_13
1.79976E+18,Sun Jun 09 11:00:09 +0000 2024,277,The smallest act of kindness is worth more than the greatest intention. Khalil Gibran https://t.co/xkHMs6ZrSf,1.79976E+18,https://pbs.twimg.com/ext_tw_video_thumb/1799758354752954368/pu/img/QVBOTDKc6t_HQPUg.jpg,,en,,5,8,74,https://x.com/ramblingsloa/status/1799758376068346051,2734953286,ramblingsloa
1.79975E+18,Sun Jun 09 10:13:52 +0000 2024,964, Yesterday is but today's memory and tomorrow is today's dream ~ Khalil Gibran https://t.co/bHvjDn9e1Z,1.79975E+18,https://pbs.twimg.com/media/GPn8GrPXcAAmZIG.jpg,,en,The world ,16,2,150,https://x.com/BaytAlFann/status/1799746729153347865,1.42046E+18,BaytAlFann
1.7967E+18,Sat Jun 01 00:21:21 +0000 2024,3203, Khalil Gibran https://t.co/BO0xn0Op8O,1.7967E+18,https://pbs.twimg.com/media/GO8nxsxW0AA5zpg.jpg,,tl,📚,21,12,546,https://x.com/amor_fatti/status/1796698514216423486,1.46615E+18,amor_fatti
1.77439E+18,Sun Mar 31 11:00:26 +0000 2024,9712,Hasto Gibran https://t.co/Lrpr3Ob41Y,1.77439E+18,https://pbs.twimg.com/media/GJ_neo0a4AAIchp.jpg,,en,,993,885,959,https://x.com/ARSIPAJA/status/1774391295915721084,2993008392,ARSIPAJA
1.79979E+18,Sun Jun 09 13:19:22 +0000 2024,7,Gibran bagi-bagi buku bersampul Jan Koller https://t.co/69SaWR87Zs,1.79979E+18,https://pbs.twimg.com/media/GPomkLUaYAAq6zH.jpg,,in,Uyun Al Jawa,1,0,6,https://x.com/RadicuIatus/status/1799793409521328215,1.23959E+18,RadicuIatus
1.79816E+18,Wed Jun 05 01:11:13 +0000 2024,156, Khalil Gibran https://t.co/l6dcNuBDfd,1.79816E+18,https://pbs.twimg.com/media/GPRZjNAXgAAOU8t.jpg,,tl,📚,0,0,29,https://x.com/amor_fatti/status/1798160616580170035,1.46615E+18,amor_fatti
1.79979E+18,Sun Jun 09 13:00:30 +0000 2024,2,Telat ga telat gas habede duo gemini @vegasarea @damagme! Semoga makin habede sehat selalu bahagia dijauhkan dari pilihan-pilihan hidup yang awikwok dan bahagia selalu. Deket rumah gw ada winglok btw ewallet gw 08 https://t.co/3ST4f2Cpbv,1.79979E+18,https://pbs.twimg.com/media/GPoiQAra4AAYjHG.jpg,,in,,0,2,2,https://x.com/immerensiz/status/1799788661963415778,1.42606E+18,immerensiz
1.77294E+18,Wed Mar 27 10:55:13 +0000 2024,14063,Ganjar Gibran https://t.co/w2H5Vl26uF,1.77294E+18,https://pbs.twimg.com/media/GJq_7U-acAAsqey.jpg,,eu,,601,348,746,https://x.com/ARSIPAJA/status/1772940432642863471,2993008392,ARSIPAJA
1.78225E+18,Mon Apr 22 03:41:25 +0000 2024,26287,BREAKING: Mahkamah Konstitusi memutuskan bahwa pencalonan Gibran sebagai cawapres bukan tindakan nepotisme serta tidak ada intervensi Presiden dalam pencalonannya. https://t.co/f4q6PMKA0Z,1.78225E+18,https://pbs.twimg.com/media/GLvV-F_bsAAcluM.jpg,,in,Kutub Selatan,16160,3161,4469,https://x.com/timpenguinnas/status/1782253346499543280,1.45775E+18,timpenguinnas
1.79964E+18,Sun Jun 09 03:03:27 +0000 2024,5302,I will win https://t.co/f6YDiAB1Hw,1.79964E+18,https://pbs.twimg.com/media/GPmZl7wbkAE08kf.jpg,,en,-,20,14,742,https://x.com/lovinstudying/status/1799638410480750706,1.69852E+18,lovinstudying
1.79892E+18,Fri Jun 07 03:26:10 +0000 2024,20738,Unpopular opinion: Megawati dan Ilham Habibie ini contoh politik dinasti yg tolerable. Kita g bisa membatasi hak seseorang u/ berpolitik hanya karena bloodline. TAPI dalam konteks Gibran -dan soon Kaesang- dan banyak daerah di Indonesia itu beda konteks. https://t.co/ycpSmGWlCC,1.79892E+18,https://pbs.twimg.com/media/GPcLnG7b0AAZLwc.jpg,,in,"Jakarta Selatan, DKI Jakarta",545,314,4410,https://x.com/MSMujab22/status/1798919351019712605,310751498,MSMujab22
1.77432E+18,Sun Mar 31 06:11:33 +0000 2024,13444,Ketua relawan Prabowo Gibran di tangkap kasus tambang ilegal Awokawokawok https://t.co/UNfNfxgN6S,1.77432E+18,https://pbs.twimg.com/ext_tw_video_thumb/1774317543534272512/pu/img/ymVVpOH5oOYXsjOM.jpg,,in,antara ada dan tiada ,289,421,4912,https://x.com/_NeverAlonely/status/1774318597688762853,1.36995E+18,_NeverAlonely
1.79981E+18,Sun Jun 09 14:21:17 +0000 2024,6,Lu gak liat iriana ngece banget ?? 1. kasih 2 jari dari mobil 2. dukung mas gibran ya ke keluarga 3. nanti dukung pak prabowo ke keluarga 4. ga suka PDIP bahkan sebelum 2019 5. ngambek karna gibran ga segera dideklarasikan Gak usah sok polos itu keluarga iblis semua!,1.79981E+18,,,in,Jakarta-Jawa Tengah-Dubai,0,0,1,https://x.com/mypdpkl/status/1799808991771640168,1.14637E+18,mypdpkl
1.76926E+18,Sun Mar 17 07:18:31 +0000 2024,5274,Sungguh menarik ini kalau seluruh anak mantu Presiden Jokowi jadi pejabat. Tentu akan bikin bangga rakyat Indonesia. 1. Gibran: Wapres. 2. Kaesang: Gubernur DKI 3. Bobby: Gubernur Sumut 4. Erina: Bupati Sleman 5. Kahiyang: Walikota Medan 6. Selvi: Walikota Solo (?) Keren https://t.co/NaWiRfdA1b,1.76926E+18,https://pbs.twimg.com/media/GI2ubPCaYAAH5BB.jpg,,in,Yogyakarta,276,638,905,https://x.com/Puthutea/status/1769262021579858404,153608362,Puthutea
1.79673E+18,Sat Jun 01 02:21:37 +0000 2024,1850,Daripada geruduk Kejaksaan kenapa polisi gak proses Kaesang Gibran aja? Gibran dan Kaesang punya sejumlah titik tambang batubara ilegal di seluruh tanah air. Gibran dan Kaesang pemegang saham terbesar kedua di PT yang bergerak di bidang tambang batubara #WajibRestorasiPolri https://t.co/cm00Mtq9i5,1.79673E+18,https://pbs.twimg.com/ext_tw_video_thumb/1796728741051453440/pu/img/NZFNMmW88AW_Uu5l.jpg,,in,,31,83,1143,https://x.com/MichelAdam7__/status/1796728779928490221,1.64731E+18,MichelAdam7__
1.799E+18,Fri Jun 07 09:05:30 +0000 2024,1980,News Update: SDN Surabaya Terima Buku Bersampul Jan Ethes dari Gibran **** Menurut informasi Gibran langsung membagikan buku kepada anak-anak. Buku itu bersampul depan foto Jan Ethes menggunakan pakaian beskap jawa dan memegang wayang. #NewsUpdateTempo #Tempodotco https://t.co/ckCQpf3Txo,1.799E+18,https://pbs.twimg.com/media/GPdYSWlaAAADPPC.jpg,,in,Indonesia,1606,443,557,https://x.com/tempodotco/status/1799004747967660436,18129942,tempodotco
1.79753E+18,Mon Jun 03 07:29:58 +0000 2024,56,event lomba kampus: stenap comedy sport e-sport kompetisi akademik senyum mirip gibran https://t.co/JAFf988R7l,1.79753E+18,https://pbs.twimg.com/media/GPIdDfcbEAE7zX1.jpg,,in,"Kasihan, Indonesia",3,6,23,https://x.com/SBKCF/status/1797531155228709217,591055904,SBKCF
1.7974E+18,Sun Jun 02 22:33:01 +0000 2024,74,The Book of Romance By Andrew Lang https://t.co/bA1FmPfcUx,1.7974E+18,https://pbs.twimg.com/media/GPGiKRxWkAAe-Tf.jpg,,en,,0,0,9,https://x.com/gibransghost/status/1797396028154409343,1.74383E+18,gibransghost
1.75775E+18,Wed Feb 14 13:00:08 +0000 2024,28629,Serba-serbi #Pemilu2024 Selamat Prabowo-Gibran https://t.co/LBOag1k5oA,1.75775E+18,https://pbs.twimg.com/media/GGTJvtVaMAAodbm.jpg,,in,,583,432,3864,https://x.com/ARSIPAJA/status/1757751580907212917,2993008392,ARSIPAJA
1.76351E+18,Fri Mar 01 10:15:05 +0000 2024,10821,TW // GIBRAN SUMPAH INI CALON WAPRES KITA?? WE ARE SO FUCKING DOOMED politik https://t.co/W1kbi0TDc6,1.76351E+18,https://pbs.twimg.com/ext_tw_video_thumb/1763398584324788224/pu/img/HM5eLzpZWU4WRxsM.jpg,,en,RULES,1334,1725,1832,https://x.com/UGM_FESS/status/1763508247154356385,1.27775E+18,UGM_FESS
1.73819E+18,Fri Dec 22 13:45:25 +0000 2023,3704,Gibran nyuruh pak Mahfud googling investor asing IKN. Malah nemu pernyataan bapaknya Gibran bahwa blm ada investor asing di IKN. #DebatCawapres https://t.co/jKO1R0oMPr,1.73819E+18,https://pbs.twimg.com/media/GB9OQecbEAAFAy4.jpg,,in,Indonesia,86,534,832,https://x.com/narkosun/status/1738194028313858064,84221579,narkosun
1.62026E+18,Tue Jan 31 03:03:00 +0000 2023,5028,Bran gibran https://t.co/on0QBeAYun,1.62026E+18,https://pbs.twimg.com/ext_tw_video_thumb/1620256091866271748/pu/img/jt0pR9xU2Vgoc0jO.jpg,,en,Java,442,736,1167,https://x.com/jawashitpost/status/1620256305641553920,1.51716E+18,jawashitpost
1.75518E+18,Wed Feb 07 10:54:39 +0000 2024,46070,Banyak orang marah BUKAN karena beda pilihan tapi karena: - Nepotisme Gibran - Pelanggaran HAM belum tuntas - BuzzeRp tapi sok netral &amp; sok bijak Dan masih banyak lagi Coba liat 01 sama 03 seberapa dari mereka yang saling memarahi karena beda pilihan?,1.75518E+18,,,in,"Yogyakarta, Indonesia",655,499,15794,https://x.com/BuruhYogyakarta/status/1755183284957614113,1.23465E+18,BuruhYogyakarta
1.7346E+18,Tue Dec 12 16:01:08 +0000 2023,20472,Moderator: Penonton harap tenang Gibran: https://t.co/XfD2EjE7Bx,1.7346E+18,https://pbs.twimg.com/ext_tw_video_thumb/1734604286741684224/pu/img/gm4yUZhV_GZSlT7B.jpg,,in,,4607,1849,3811,https://x.com/ARSIPAJA/status/1734604304273834186,2993008392,ARSIPAJA
1.74461E+18,Tue Jan 09 06:42:28 +0000 2024,16984,Jika Gibran kalah maka bukan karena Gibran. Tapi karena Pak Prabowo kurang bisa menahan diri. Debatnya sudah selesai kemarin lusa tapi bapernya masih ada. https://t.co/PCKbbEFpw2,1.74461E+18,https://pbs.twimg.com/ext_tw_video_thumb/1744592443008544768/pu/img/-Yzx4JMzmHr-0HaS.jpg,,in,Kadipaten Japara Hadiningrat,1162,1113,3980,https://x.com/Stakof/status/1744610574225580215,68331085,Stakof
1.7732E+18,Thu Mar 28 04:17:32 +0000 2024,19958,Menurut Timnas AMIN Pilpres harus diulang tapi Mas Gibran nggak boleh ikutan. Terserah Pak Prabowo mau cawapresnya siapa asal bukan Mas Gibran Meanwhile kalau menurut Ganjar-Mahfud Pilpres harus diulang tanpa keikutsertaan Prabowo-Gibran. Jadi duel aja Anies-Muhaimin VS https://t.co/nV6wMwFTO0,1.7732E+18,https://pbs.twimg.com/media/GJuufL8bkAApQBy.jpg,,in,,1114,338,4009,https://x.com/catchmeupco/status/1773202740682043417,1.16255E+18,catchmeupco
1.75724E+18,Tue Feb 13 02:52:28 +0000 2024,31260,Lo kesel banget gak dicounter pake video tiktok soal pelanggaran prosedur dan etik dalam putusan MK yang meloloskan Gibran? Kayak anjing gue belajar hukum 4 tahun gue ngerti isinya dan apa yang salah kenapa jadi disuruh belajar hukum dari tiktok bjirrr https://t.co/9I1XiSf0Hw,1.75724E+18,https://pbs.twimg.com/media/GGL1EGVbgAAUb82.jpg,,in,,498,543,4747,https://x.com/jahterra/status/1757236266121515452,1.29444E+18,jahterra
1.79723E+18,Sun Jun 02 11:49:23 +0000 2024,2423,ada foto prabowo gibran di kamarmu jadi #YangKitaLakukanDiKos adalah meledek mereka. https://t.co/JJ5yUV1T2k,1.79723E+18,https://pbs.twimg.com/media/GPEOn3GasAEjb2n.jpg,,in,she/her ,365,5,1073,https://x.com/dustclavier/status/1797234052124279085,1.38461E+18,dustclavier
1.74907E+18,Sun Jan 21 14:08:16 +0000 2024,51239,adu menyari antara mahfud dan gibran https://t.co/CQcDTye3Bl,1.74907E+18,https://pbs.twimg.com/amplify_video_thumb/1749071314672050176/img/qmg91BbTFHfxquaa.jpg,,in,Gedung DPR RI,7510,2947,11998,https://x.com/txtdrpemerintah/status/1749071418187493556,1.2315E+18,txtdrpemerintah
1.72185E+18,Tue Nov 07 11:23:33 +0000 2023,16138,Putusan Majelis Kehormatan Mahkamah Konstitusi memutuskan Anwar Usman terbukti melakukan PELANGGARAN BERAT terkait putusan yang meloloskan keponakannya Gibran Rakabuming Raka sebagai cawapres. https://t.co/zREzlaYQkH,1.72185E+18,https://pbs.twimg.com/media/F-U-PjqakAEwFXH.jpg,,in,,1753,873,3204,https://x.com/catchmeupco/status/1721850874690232407,1.16255E+18,catchmeupco
1.79981E+18,Sun Jun 09 14:15:39 +0000 2024,5,Tapu'en sendal cangkem e @gibran_tweet iki bolo..! Seng 10jt lapangan kerja program bapak ae gagal kok https://t.co/mJYqHVlz59,1.79981E+18,https://pbs.twimg.com/ext_tw_video_thumb/1799807518530801664/pu/img/q6gjsUKGAB2A2_-r.jpg,,in,,0,1,2,https://x.com/__PASMANTAP/status/1799807575103517029,1.53813E+18,__PASMANTAP
1.79795E+18,Tue Jun 04 11:16:03 +0000 2024,2356,COST kalo jadi MABA UI (mungkin bisa lebih murah/mahal) https://t.co/7AqLAaBM3R,1.79795E+18,https://pbs.twimg.com/media/GPOaZHnbUAAc2Yf.jpg,,in,-,116,76,121,https://x.com/lovinstudying/status/1797950440367366190,1.69852E+18,lovinstudying
1.79963E+18,Sun Jun 09 02:17:03 +0000 2024,64,Rosan Ketua TKN 02 ke Connie Bakrie: Istana dan Kertanegara bikin perjanjian bahwa nanti PS berkuasa hanya 2 tahun lalu digantikan oleh Gibran. Gimana kalau PS dimatikan sebelum 2 tahun? Daripada dikudeta mending turunkan duluan bapaknya #BenamkanBocilTengil https://t.co/6pP0QKalHB,1.79963E+18,https://pbs.twimg.com/ext_tw_video_thumb/1799626689716375552/pu/img/4xIKWLD73eFfOqXN.jpg,,in,,1,4,42,https://x.com/Srik4ndiMuslim2/status/1799626734498877640,1.62953E+18,Srik4ndiMuslim2
1.75717E+18,Mon Feb 12 22:16:03 +0000 2024,18445,Lah 2029 kan sudah pilpres lagi. Trus selama ini koar² makan siang gratis buat apa dong? https://t.co/piHeXUgzrD https://t.co/5Dnnyke9Pt,1.75717E+18,https://pbs.twimg.com/media/GGK1zgFa4AAcodR.jpg,,in,Indonesia,1572,1230,3467,https://x.com/narkosun/status/1757166704281735516,84221579,narkosun
1.79978E+18,Sun Jun 09 12:16:22 +0000 2024,9,Setiap peristiwa adalah ilmu pengetahuan Setiap fenomena adalah wawasan Setiap orang adalah guru Setiap tempat adalah sekolah Setiap waktu adalah waktu untuk belajar Satu ruangan tanpa buku seperti tubuh tanpa jiwa. #bookvalue @prabowo https://t.co/KUu2qXIzV3,1.79978E+18,https://pbs.twimg.com/ext_tw_video_thumb/1799777130601132032/pu/img/E8P0ZAw7mhzVtTI0.jpg,,in,,0,0,1,https://x.com/prabowogibran2/status/1799777558294413391,1.72394E+18,prabowogibran2
1.79971E+18,Sun Jun 09 07:54:36 +0000 2024,18,La nostra dimora è l'anima e i nostri occhi le sue finestre mentre le parole che diciamo sono i suoi messaggeri. (Kahlil Gibran) Buongiorno buona domenica #CanYaman https://t.co/OdV1KKWlrm,1.79971E+18,https://pbs.twimg.com/media/GPncGyOXYAAee-5.png,,it,,0,5,7,https://x.com/nardi53650/status/1799711682933272585,1.67484E+18,nardi53650
1.76135E+18,Sat Feb 24 11:06:01 +0000 2024,54017,TW // GIBRAN Postingan aslinya menghilang. Ada yg panik gaes politik https://t.co/p9B6oqzasH,1.76135E+18,https://pbs.twimg.com/media/GHGPhTxaAAAZ7UO.jpg,,in,RULES,1900,2281,6174,https://x.com/UGM_FESS/status/1761346738026406170,1.27775E+18,UGM_FESS
1.70302E+18,Sat Sep 16 12:27:57 +0000 2023,2322,aduhh pie iki neng sekaten malah hp ilang ngeri tenan pakkkk @gibran_tweet https://t.co/aKzQEXFTBM,1.70302E+18,https://pbs.twimg.com/media/F6JaT2CbkAAnUyy.jpg,,in,sragen,119,228,385,https://x.com/anndhtp/status/1703022913975439465,1.32722E+18,anndhtp
1.71738E+18,Thu Oct 26 03:11:31 +0000 2023,3074,Kalo liat ini makin jelas kalo PDIP mau rekonsiliasi gibran jadi cawapres prabowo dan tetap anggota PDIP. Kalo ganjar menang maka PDIP menang kalo prabowo menang maka PDIP tetep menang. Siapapun presidennya juaranya PDIP di pilpres 2024 https://t.co/mfy9EGg8An,1.71738E+18,https://pbs.twimg.com/ext_tw_video_thumb/1717378176308166656/pu/img/aUvb-GZ87VfiWqfp.jpg,,in,"Mangga Besar, Jakarta Pusat",288,425,833,https://x.com/seeksixsuck/status/1717378394894303314,1.32441E+18,seeksixsuck
1.75446E+18,Mon Feb 05 11:14:31 +0000 2024,9969,DKPP memutuskan para anggota KPU RI melakukan pelanggaran etik karena meloloskan Paslon 02 Prabowo-Gibran. Tapi spt halnya putusan Mahkamah Kehormatan MK putusan ini tdk mengugurkan pencalonan Paslon 02. Dagelan republik yg bertentangan dg akal waras kita semua https://t.co/PAWY0z9odb,1.75446E+18,https://pbs.twimg.com/amplify_video_thumb/1754463378725351424/img/irf2ODbxXj-j0Ygc.jpg,,in,"Depok, Indonesia",380,6079,4390,https://x.com/zainul_munas/status/1754463507444338942,65409203,zainul_munas
1.75921E+18,Sun Feb 18 13:46:58 +0000 2024,36189,ah elah bete banget nonton drachin main lead nya mirip gibran https://t.co/SDhN704c7I,1.75921E+18,https://pbs.twimg.com/media/GGn60kMagAAzpma.jpg,,in,,2886,1996,2993,https://x.com/tukangrebahan/status/1759212916631625950,80188988,tukangrebahan
1.7978E+18,Tue Jun 04 01:22:59 +0000 2024,7, Gibran Rakabuming Raka sends a beautiful message to citizens: https://t.co/tzoVB3IZ3D,1.7978E+18,https://pbs.twimg.com/ext_tw_video_thumb/1797801177540935680/pu/img/dWGHI6Z53Dqhsq83.jpg,,en,Shrieking Shack,0,2,3,https://x.com/xhelmix/status/1797801188890743078,1.23769E+18,xhelmix
1.79976E+18,Sun Jun 09 11:25:41 +0000 2024,9,Ada bapak ada paman ada uang ada kekuasaan Dari gibran kita belajar ... Sukses gak harus pintar PENGHANCUR SEMANGAT PENDIDIKAN SEMANGAT PERJUANGAN https://t.co/gVx2NG6R7W,1.79976E+18,https://pbs.twimg.com/media/GPoMjHlakAAvVfM.jpg,,in,,0,1,8,https://x.com/JeblukAkun/status/1799764801796952183,1.50844E+18,JeblukAkun
1.74967E+18,Tue Jan 23 05:40:07 +0000 2024,5106,VIRAL Ijazah Gibran Dapat Nilai Second Class Honours - Second Division Benarkah Setara IPK 2 3? Inilah Berita Viral hari ini viral ijazah Gibran Rakabuming Raka dengan predikat Second Class Honours - Second Division disebut setara IPK 2 3. Ijazah calon wakil presiden Gibran https://t.co/x0tTApHUz7,1.74967E+18,https://pbs.twimg.com/media/GEgRolXaQAAS_5K.png,,in,"Bandung, Jawa Barat",111,568,1690,https://x.com/tijabar/status/1749668313112908230,2395238000,tijabar
1.75944E+18,Mon Feb 19 04:49:17 +0000 2024,7327,Update Rekap Nasional Real Count. Sabtu 19 Februari 2024 11:45 WIB Anies-Muhaimin 35 23% Prabowo-Gibran 46 36% Ganjar-Mahfud 18 41% Perolehan Suara bisa dilihat di SUMMARY dibawah Grafik Rekap Nasional. https://t.co/0emMxJMpJW,1.75944E+18,https://pbs.twimg.com/media/GGrJBEWakAA7E9s.jpg,,in,"Jakarta Capital Region, Indone",128,868,1802,https://x.com/Pemiluco/status/1759439991095394313,1.75088E+18,Pemiluco
1.78361E+18,Thu Apr 25 21:16:50 +0000 2024,36712,ini orang kalo nyalon jadi capres prabowo gibran juga pasti kalah https://t.co/H2IPhjdEkz,1.78361E+18,https://pbs.twimg.com/media/GMCkTO1acAAc2Cx.jpg,,in,unmagnetism12@gmail.com,403,665,4793,https://x.com/unmagnetism/status/1783606114896212314,8.4327E+17,unmagnetism
1.79891E+18,Fri Jun 07 02:34:39 +0000 2024,124,kamu tidak akan dewasa sampai kamu merasa bahwa ada banyak hal untuk diungkapkan tapi kamu memilih untuk tidak memberi tahu siapapun -khalil gibran #CelahAwan https://t.co/7H8XJYNOsR,1.79891E+18,https://pbs.twimg.com/ext_tw_video_thumb/1798906362954670080/pu/img/RvmpiyHGL-8EJKZH.jpg,,in,ᗪᑌᑎIᗩ ᖴᗩᑎᗩ,2,0,24,https://x.com/_SangPengembara/status/1798906388103758194,4659854780,_SangPengembara
1.79958E+18,Sat Jun 08 23:24:05 +0000 2024,400,Gibran Bagi-bagi Buku Bersampul Jan Ethes Hasto PDIP: Zaman Saya Buku Pahlawan https://t.co/7kGwfz5B2Y #TempoNasional,1.79958E+18,,,in,Indonesia,15,75,79,https://x.com/tempodotco/status/1799583206318207179,18129942,tempodotco
1.79752E+18,Mon Jun 03 06:51:57 +0000 2024,18,Gibran naik jd waores dgn cara licik dan culas katena menerabas UU dan menginjak2 Konstitusi tapi lebih dari iru menutup peluang dan kesempatan anak2 muda terbaik naik kepuncak pimpinan nasional. #IjazahAsliJokowiDiMana ? #IjazahAsliJokowiDiMana ? https://t.co/D4FLPH7uNY,1.79752E+18,https://pbs.twimg.com/ext_tw_video_thumb/1797521538444562433/pu/img/CeF5K-oKn_YvEFzz.jpg,,in,,1,3,16,https://x.com/GondewaHati321/status/1797521586284863878,1.77747E+18,GondewaHati321
1.7978E+18,Tue Jun 04 01:30:19 +0000 2024,16,buat kalian yang males belajar (termasuk gw) https://t.co/BORWJnI74g,1.7978E+18,https://pbs.twimg.com/ext_tw_video_thumb/1797802695841177600/pu/img/KZ9RcqXPSVJpruBp.jpg,,in,-,1,1,2,https://x.com/lovinstudying/status/1797803032148844868,1.69852E+18,lovinstudying
1.79873E+18,Thu Jun 06 14:43:36 +0000 2024,20,Human right Asian value @TotalPolitikCom https://t.co/qq5q6rgdnw https://t.co/X6EyWah4Mt,1.79873E+18,https://pbs.twimg.com/media/GPZdE8IbUAA6JZr.jpg,,en,"Bali, Indonesia",2,4,12,https://x.com/T0M5helby/status/1798727447116165124,1.42644E+18,T0M5helby
1.79961E+18,Sun Jun 09 01:00:00 +0000 2024,4,If winter should say Spring is in my heart who would believe winter? ~Khalil #Gibran Sand and Foam #Quote #Art George Bellows Love of Winter https://t.co/8fsnLurAzs https://t.co/gWn2BntzQV,1.79961E+18,https://pbs.twimg.com/media/GNUUOVLWMAAeId5.jpg,,en,"Riverhead, NY",0,0,1,https://x.com/IanMakMakay/status/1799607342469984378,1.49042E+18,IanMakMakay
1.7382E+18,Fri Dec 22 14:22:15 +0000 2023,20090,Gibran: Ini baru hilirisasi nikel. Belum tembaga mangan bauksit bio-etanol bio-avtur. Kita bisa jadi raja energi dunia. Kalau pakai logika Gibran tahun 2045 Indonesia (tinggal) Ampas. https://t.co/0zlkWXgBkG,1.7382E+18,https://pbs.twimg.com/ext_tw_video_thumb/1738203199222550528/pu/img/sdNmEG-gvlFha3Rz.jpg,,in,,550,717,8222,https://x.com/Dandhy_Laksono/status/1738203300779184596,159919812,Dandhy_Laksono
1.75224E+18,Tue Jan 30 07:45:51 +0000 2024,14860,Nonton forum2 Anies: ngomong kok muter-muter mbulet. Nonton ini: Kalo yang ini baru lugas tegas solutif dan komprehensif. Mas Gibran emang perwakilan anak muda banget! OK GAS! OK GAS! ALL IN!,1.75224E+18,,,in,,169,714,2600,https://x.com/ruthnats/status/1752236669506580827,1.70439E+18,ruthnats
1.74907E+18,Sun Jan 21 14:21:55 +0000 2024,13545,Gaya songong sombong dan sengaja ingin merendahkan Prof Mahfud dari Gibran. Cara &amp; rendahan seperti ini tdk layak ditampilkan di debat Cawapres yg terhormat. https://t.co/oVu1g0xdfh,1.74907E+18,https://pbs.twimg.com/ext_tw_video_thumb/1749074803146076160/pu/img/rJekYNq6jEupIfkN.jpg,,in,Jakarta,542,1353,3345,https://x.com/GunRomli/status/1749074851409916176,45602536,GunRomli
1.79805E+18,Tue Jun 04 17:38:52 +0000 2024,23,| Zayn dévoile le livre qui l accompagne au quotidien : The Prophet de Kahlil Gibran ! C est un poète libanais dont certains vers de son poème On Love and Marriage sont tatoués sur le bras de Zayn ! via @BritishVogue https://t.co/ppOXUdPIq9,1.79805E+18,https://pbs.twimg.com/amplify_video_thumb/1798046657558536192/img/dLkBW68r5Wq1HUxI.jpg,,fr,She/They,0,0,2,https://x.com/Team1DFrance/status/1798046776672534665,2700781577,Team1DFrance
1.7972E+18,Sun Jun 02 09:23:22 +0000 2024,2437,Gibran (wapres) 0 - 1 Momoi (anak esde) https://t.co/5O1DAI1nTe,1.7972E+18,https://pbs.twimg.com/ext_tw_video_thumb/1797196995918249984/pu/img/-EqfnsSXCD8saG_3.jpg,,ht,Jawa,201,66,505,https://x.com/anonjawa/status/1797197304874852642,1.6891E+18,anonjawa
1.74126E+18,Sun Dec 31 00:40:28 +0000 2023,3147,Begini Amat Menteri Jokowi Jualan Gibran Pake Bansos Zulkifli Hasan: Yang kasih Bansos sama BLT siapa... Yang kasih Bansos sama BLT siapa... yg suka sama Jokowi ngkat tangan... pak Jokowi itu PAN PAN itu pak Jokowi makanya kita dukung Gibran Cocoook?. Gibran itu sopo https://t.co/TzxAAvSWxL,1.74126E+18,https://pbs.twimg.com/ext_tw_video_thumb/1741256507965194240/pu/img/s_iNyjT66wz-lt8v.jpg,,in,"Bandung, Jawa Barat",635,767,1497,https://x.com/tijabar/status/1741257980061130857,2395238000,tijabar
1.7972E+18,Sun Jun 02 09:31:40 +0000 2024,6,Polanya hampir sama MK = Memilih Kakak MA = Memilih Adik Dulu MK ubah aturan demi Gibran Kini MA ubah aturan demi Kaesang ‼️ https://t.co/8sv13Vdx7v,1.7972E+18,https://pbs.twimg.com/ext_tw_video_thumb/1797199351418417152/pu/img/bTxjags1IsLVthT_.jpg,,in,"Semarang Barat, Indonesia",0,1,0,https://x.com/UpdateNegri/status/1797199391750848896,1.68629E+18,UpdateNegri
1.79674E+18,Sat Jun 01 03:00:07 +0000 2024,4,CW // RL food Mengikuti saran warga pake dada ayam garem-merica. Enak. https://t.co/93LCkrkubM,1.79674E+18,https://pbs.twimg.com/media/GO9MHZ4aMAIKK_J.jpg,,in,,0,4,0,https://x.com/immerensiz/status/1796738470138020069,1.42606E+18,immerensiz
1.79963E+18,Sun Jun 09 02:42:34 +0000 2024,4,Extraterrestres FC responde de manera contundente y Gibran Yousef lo empata desde el punto penal #LigaMonumental https://t.co/8P6j2oLkxi,1.79963E+18,https://pbs.twimg.com/ext_tw_video_thumb/1799632834241400833/pu/img/P5fnDSJdWWwOr7Db.jpg,,es,,0,0,1,https://x.com/LigaMonumental_/status/1799633155462177052,1.74695E+18,LigaMonumental_
1.79708E+18,Sun Jun 02 01:18:03 +0000 2024,6,아름다움은 얼굴에 있는 것이 아니라 마음속에서 빛나는 빛이다. Beauty is not in the face; beauty is a light in the heart. - 칼릴 지브란(Kahlil Gibran) https://t.co/SuW9rvXpBq,1.79708E+18,https://pbs.twimg.com/media/GPB-V7iagAECmAr.jpg,,ko,대한민국 화성시,0,0,1,https://x.com/coachamator/status/1797075169468629326,1.7136E+18,coachamator
